login_streak,posts_created,comments_written,upvotes_received,quizzes_completed,buddies_messaged,karma_spent,karma_earned,spam,surprise_unlocked,reward_karma,reason,rarity,box_type,status
6,7,19,16,10,6,39,67,False,True,28,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
1,6,18,22,1,6,10,42,False,True,32,upvotes_received,legendary,engagement,delivered
1,4,8,7,2,7,20,25,False,True,5,no_reason,common,social,delivered
6,4,1,15,4,8,35,75,False,True,40,login_streak+quizzes_completed,rare,streak,delivered
3,0,19,12,2,9,0,20,False,True,20,upvotes_received,common,engagement,delivered
6,0,2,6,5,6,2,17,False,True,15,login_streak+quizzes_completed,rare,streak,delivered
3,1,7,8,1,4,26,70,False,True,44,posts_created+karma_earned,rare,mystery,delivered
5,5,11,26,1,13,35,62,False,True,27,upvotes_received,legendary,engagement,delivered
0,1,10,17,1,14,18,76,False,True,58,upvotes_received,rare,engagement,delivered
1,8,5,0,1,2,16,62,False,True,46,posts_created+login_streak,rare,comeback,delivered
0,2,4,2,0,0,5,6,False,False,1,low_karma_diff,,,missed
9,9,12,24,5,14,72,79,False,True,7,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
9,13,11,14,8,11,21,33,False,True,12,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
5,8,7,6,2,9,21,27,False,True,6,no_reason,common,social,delivered
1,2,0,4,1,1,11,46,False,True,35,posts_created+karma_earned,rare,mystery,delivered
3,13,14,24,6,12,18,36,False,True,18,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
0,7,13,9,3,4,21,26,False,True,5,no_reason,common,social,delivered
9,6,3,10,7,15,5,65,False,True,60,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
1,1,4,1,0,1,5,9,False,False,4,low_karma_diff,,,missed
5,3,5,20,1,9,62,77,False,True,15,upvotes_received,legendary,engagement,delivered
0,3,15,14,0,12,23,47,False,True,24,upvotes_received,common,engagement,delivered
4,2,17,27,0,15,22,30,False,True,8,upvotes_received,legendary,engagement,delivered
2,2,20,22,3,12,60,80,False,True,20,upvotes_received,legendary,engagement,delivered
4,3,4,6,4,4,6,15,False,True,9,login_streak+quizzes_completed,common,streak,delivered
1,3,2,5,2,3,37,76,False,True,39,posts_created+login_streak,rare,comeback,delivered
5,3,9,8,3,3,21,27,False,True,6,posts_created+karma_earned,common,mystery,delivered
5,2,3,1,1,7,7,37,False,True,30,posts_created+karma_earned,rare,mystery,delivered
1,7,9,6,3,4,2,22,False,True,20,posts_created+karma_earned,common,mystery,delivered
8,0,5,3,4,3,2,55,False,True,53,login_streak+quizzes_completed,legendary,streak,delivered
3,8,4,2,4,5,55,71,False,True,16,login_streak+quizzes_completed,common,streak,delivered
10,14,11,9,4,4,2,35,False,True,33,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
6,14,17,15,10,8,22,31,False,True,9,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
6,12,4,17,3,15,4,30,False,True,26,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
1,4,2,2,1,1,1,70,False,True,69,posts_created+login_streak,rare,comeback,delivered
5,9,6,20,6,7,32,77,False,True,45,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
9,7,1,13,3,4,33,39,False,True,6,login_streak+quizzes_completed,rare,streak,delivered
0,0,3,0,0,0,6,6,False,False,0,low_karma_diff,,,missed
1,5,4,5,1,2,47,69,False,True,22,posts_created+login_streak,rare,comeback,delivered
8,10,16,15,7,13,23,28,False,True,5,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
1,2,2,4,0,0,7,9,False,False,2,low_karma_diff,,,missed
2,2,1,2,0,2,10,10,False,False,0,low_karma_diff,,,missed
1,6,4,5,2,2,33,78,False,True,45,posts_created+login_streak,rare,comeback,delivered
4,0,2,4,3,2,24,54,True,False,0,spam,,,missed
1,4,2,2,1,0,20,38,False,True,18,posts_created+login_streak,common,comeback,delivered
1,3,2,1,2,4,53,62,False,True,9,posts_created+login_streak,common,comeback,delivered
9,6,9,23,7,15,10,50,False,True,40,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
2,10,7,15,2,8,20,25,False,True,5,no_reason,common,social,delivered
1,4,3,2,1,4,39,48,False,True,9,posts_created+login_streak,common,comeback,delivered
5,8,12,9,3,6,23,28,False,True,5,no_reason,common,social,delivered
9,0,3,4,4,7,6,77,False,True,71,login_streak+quizzes_completed,legendary,streak,delivered
6,2,1,13,2,3,36,42,False,True,6,login_streak+quizzes_completed,rare,streak,delivered
1,9,1,5,1,5,2,57,False,True,55,posts_created+login_streak,rare,comeback,delivered
1,3,5,0,2,3,29,53,False,True,24,posts_created+login_streak,rare,comeback,delivered
2,2,4,0,2,3,39,60,True,False,0,spam,,,missed
1,1,11,20,3,11,51,72,False,True,21,upvotes_received,legendary,engagement,delivered
1,2,4,1,0,2,7,9,False,False,2,low_karma_diff,,,missed
5,6,4,15,1,6,0,52,False,True,52,login_streak+quizzes_completed,common,streak,delivered
0,2,4,1,0,1,4,8,False,False,4,low_karma_diff,,,missed
3,8,6,2,2,3,19,51,False,True,32,login_streak+quizzes_completed,common,streak,delivered
1,4,2,3,1,3,11,36,False,True,25,posts_created+login_streak,rare,comeback,delivered
7,2,7,10,4,7,9,36,False,True,27,login_streak+quizzes_completed,rare,streak,delivered
4,9,5,10,3,13,1,32,False,True,31,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
3,1,6,0,1,2,59,74,False,True,15,posts_created+karma_earned,common,mystery,delivered
6,14,16,16,7,14,0,29,False,True,29,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
0,8,6,14,3,4,22,30,False,True,8,no_reason,common,social,delivered
5,5,10,5,2,2,4,21,False,True,17,posts_created+karma_earned,common,mystery,delivered
1,8,3,2,1,1,18,69,False,True,51,posts_created+login_streak,rare,comeback,delivered
1,5,2,3,2,1,22,27,False,True,5,posts_created+karma_earned,common,mystery,delivered
4,15,15,13,6,12,19,71,False,True,52,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
1,6,7,25,2,14,12,39,False,True,27,upvotes_received,legendary,engagement,delivered
4,3,7,8,3,6,23,28,False,True,5,no_reason,common,social,delivered
6,8,6,3,1,1,34,79,False,True,45,login_streak+quizzes_completed,rare,streak,delivered
5,7,1,3,0,6,4,11,False,True,7,posts_created,common,mystery,delivered
5,10,9,3,1,10,75,80,False,True,5,login_streak+quizzes_completed,common,streak,delivered
1,8,2,4,1,3,5,52,False,True,47,posts_created+karma_earned,rare,mystery,delivered
3,10,5,3,5,5,29,41,False,True,12,login_streak+quizzes_completed,common,streak,delivered
2,2,3,0,0,1,6,10,False,False,4,low_karma_diff,,,missed
5,5,2,2,2,0,6,8,True,False,0,spam,,,missed
2,6,4,3,0,2,9,16,False,True,7,posts_created+karma_earned,common,mystery,delivered
2,8,6,2,1,1,38,80,False,True,42,posts_created+karma_earned,rare,mystery,delivered
0,2,9,11,1,4,3,57,False,True,54,upvotes_received,common,engagement,delivered
10,9,11,13,4,12,44,50,False,True,6,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
0,8,10,4,0,2,9,17,False,True,8,posts_created+karma_earned,common,mystery,delivered
2,0,18,10,1,10,7,75,False,True,68,upvotes_received,common,engagement,delivered
7,11,15,17,10,11,34,59,False,True,25,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
5,1,1,3,1,4,20,20,True,False,0,spam,,,missed
4,8,16,24,5,4,51,57,False,True,6,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
2,5,8,4,0,6,4,16,False,True,12,posts_created+karma_earned,common,mystery,delivered
3,7,1,7,0,1,4,37,False,True,33,posts_created+karma_earned,rare,mystery,delivered
3,0,4,2,2,2,30,52,True,False,0,spam,,,missed
7,9,9,8,8,12,32,45,False,True,13,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
5,0,5,0,1,10,64,79,False,True,15,login_streak+quizzes_completed,common,streak,delivered
8,9,10,6,2,7,13,37,False,True,24,login_streak+quizzes_completed,legendary,streak,delivered
9,7,7,21,9,3,24,35,False,True,11,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
0,2,1,9,1,1,11,31,False,True,20,posts_created+karma_earned,common,mystery,delivered
1,6,1,4,1,5,18,27,False,True,9,posts_created+login_streak,common,comeback,delivered
1,7,5,8,2,5,22,30,False,True,8,no_reason,common,social,delivered
5,12,14,16,5,15,45,64,False,True,19,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
5,7,5,9,2,4,24,29,False,True,5,no_reason,common,social,delivered
1,6,6,7,3,7,20,25,False,True,5,no_reason,common,social,delivered
5,2,1,4,2,4,65,68,True,False,0,spam,,,missed
9,7,10,18,8,15,6,62,False,True,56,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
1,0,3,1,0,1,8,9,False,False,1,low_karma_diff,,,missed
0,3,7,1,2,1,3,59,False,True,56,posts_created+karma_earned,rare,mystery,delivered
8,2,1,2,1,7,9,22,False,True,13,login_streak+quizzes_completed,rare,streak,delivered
8,9,10,10,1,7,2,63,False,True,61,login_streak+quizzes_completed,legendary,streak,delivered
5,6,10,24,1,3,42,48,False,True,6,upvotes_received,legendary,engagement,delivered
5,7,9,10,3,1,45,52,False,True,7,login_streak+quizzes_completed,common,streak,delivered
1,5,5,4,2,4,7,13,False,True,6,posts_created+login_streak,common,comeback,delivered
1,8,1,3,2,3,17,78,False,True,61,posts_created+login_streak,rare,comeback,delivered
1,1,0,1,0,1,4,5,False,False,1,low_karma_diff,,,missed
2,2,0,0,0,2,1,5,False,False,4,low_karma_diff,,,missed
3,5,9,17,3,11,15,32,False,True,17,upvotes_received,rare,engagement,delivered
4,2,5,1,1,1,21,55,False,True,34,posts_created+karma_earned,rare,mystery,delivered
4,3,8,23,3,8,35,64,False,True,29,upvotes_received,legendary,engagement,delivered
1,10,3,5,2,0,25,73,False,True,48,posts_created+login_streak,rare,comeback,delivered
4,10,9,6,3,8,21,28,False,True,7,no_reason,common,social,delivered
5,5,12,12,0,11,21,60,False,True,39,upvotes_received,common,engagement,delivered
5,2,4,6,3,3,18,24,False,True,6,posts_created+karma_earned,common,mystery,delivered
1,2,4,0,2,3,29,34,False,True,5,posts_created+login_streak,common,comeback,delivered
0,8,13,8,3,8,21,27,False,True,6,no_reason,common,social,delivered
3,3,4,7,2,7,0,14,False,True,14,posts_created,common,mystery,delivered
4,3,9,4,3,3,30,49,False,True,19,posts_created+karma_earned,common,mystery,delivered
3,4,15,12,1,6,29,72,False,True,43,upvotes_received,common,engagement,delivered
0,7,11,7,3,9,20,25,False,True,5,no_reason,common,social,delivered
5,10,7,10,0,7,20,30,False,True,10,posts_created+karma_earned,common,mystery,delivered
9,9,8,1,3,10,34,78,False,True,44,login_streak+quizzes_completed,legendary,streak,delivered
1,1,10,30,3,10,29,44,False,True,15,upvotes_received,legendary,engagement,delivered
2,2,9,18,1,13,19,45,False,True,26,upvotes_received,rare,engagement,delivered
1,8,3,5,1,1,38,71,False,True,33,posts_created+login_streak,rare,comeback,delivered
1,10,4,0,2,1,2,45,False,True,43,posts_created+login_streak,rare,comeback,delivered
7,5,17,18,4,14,18,63,False,True,45,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
1,2,3,1,2,5,10,20,False,True,10,posts_created+login_streak,common,comeback,delivered
4,1,7,3,2,2,39,78,False,True,39,posts_created+karma_earned,rare,mystery,delivered
1,2,1,3,2,2,25,41,False,True,16,posts_created+login_streak,common,comeback,delivered
5,4,0,9,1,7,52,61,False,True,9,posts_created+karma_earned,common,mystery,delivered
1,0,19,22,0,12,25,36,False,True,11,upvotes_received,legendary,engagement,delivered
1,5,2,3,2,3,2,22,False,True,20,posts_created+login_streak,rare,comeback,delivered
9,10,0,0,2,8,32,51,False,True,19,login_streak+quizzes_completed,rare,streak,delivered
3,6,9,10,3,0,7,40,False,True,33,login_streak+quizzes_completed,common,streak,delivered
4,12,14,14,5,14,20,35,False,True,15,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
3,5,7,11,3,4,23,29,False,True,6,no_reason,common,social,delivered
3,1,19,13,2,9,16,54,False,True,38,upvotes_received,common,engagement,delivered
2,4,15,14,2,3,35,70,False,True,35,upvotes_received,common,engagement,delivered
10,6,6,15,3,8,3,31,False,True,28,login_streak+quizzes_completed,legendary,streak,delivered
2,2,0,1,0,0,6,10,False,False,4,low_karma_diff,,,missed
7,9,15,22,2,12,0,31,False,True,31,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
3,9,3,4,4,7,5,19,False,True,14,login_streak+quizzes_completed,common,streak,delivered
3,9,8,8,4,12,1,44,False,True,43,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
9,8,9,15,2,9,29,62,False,True,33,login_streak+quizzes_completed,legendary,streak,delivered
1,2,5,4,2,1,45,62,False,True,17,posts_created+login_streak,common,comeback,delivered
8,0,0,1,5,3,21,27,False,True,6,login_streak+quizzes_completed,rare,streak,delivered
4,2,1,5,3,2,41,59,False,True,18,posts_created+karma_earned,common,mystery,delivered
0,0,2,0,0,1,5,7,False,False,2,low_karma_diff,,,missed
5,9,9,3,0,3,5,53,False,True,48,posts_created+karma_earned,rare,mystery,delivered
3,6,2,10,1,4,8,38,False,True,30,posts_created+karma_earned,rare,mystery,delivered
3,5,0,5,2,3,38,73,True,False,0,spam,,,missed
1,2,4,0,2,4,22,27,False,True,5,posts_created+login_streak,common,comeback,delivered
2,9,1,5,1,2,15,21,False,True,6,posts_created+karma_earned,common,mystery,delivered
1,8,4,2,1,4,2,35,False,True,33,posts_created+login_streak,rare,comeback,delivered
8,9,4,25,7,4,25,32,False,True,7,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
2,3,6,24,3,7,0,24,False,True,24,upvotes_received,legendary,engagement,delivered
3,3,2,10,1,3,9,19,False,True,10,posts_created+karma_earned,common,mystery,delivered
0,1,4,4,0,1,7,7,False,False,0,low_karma_diff,,,missed
4,7,10,3,3,1,18,31,False,True,13,login_streak+quizzes_completed,common,streak,delivered
3,2,16,23,3,4,23,30,False,True,7,upvotes_received,legendary,engagement,delivered
6,10,9,9,2,12,15,25,False,True,10,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
1,8,5,11,2,5,20,25,False,True,5,no_reason,common,social,delivered
10,9,15,8,2,5,19,52,False,True,33,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
5,8,9,6,1,5,18,24,False,True,6,posts_created+karma_earned,common,mystery,delivered
1,1,4,5,1,5,45,74,True,False,0,spam,,,missed
8,8,19,13,8,11,22,63,False,True,41,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
1,5,14,13,3,6,20,25,False,True,5,no_reason,common,social,delivered
1,2,2,0,2,5,33,74,False,True,41,posts_created+login_streak,rare,comeback,delivered
2,10,10,12,2,6,22,29,False,True,7,no_reason,common,social,delivered
8,5,20,21,3,12,6,27,False,True,21,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
0,4,8,0,3,0,7,26,False,True,19,posts_created+karma_earned,common,mystery,delivered
4,3,3,13,4,3,13,40,False,True,27,login_streak+quizzes_completed,common,streak,delivered
1,1,1,1,0,1,4,8,False,False,4,low_karma_diff,,,missed
5,4,0,10,1,0,25,59,False,True,34,posts_created+karma_earned,rare,mystery,delivered
1,6,1,1,1,0,1,60,False,True,59,posts_created+login_streak,rare,comeback,delivered
5,1,6,7,0,1,17,30,False,True,13,posts_created+karma_earned,common,mystery,delivered
0,2,4,7,2,1,13,18,False,True,5,posts_created+karma_earned,common,mystery,delivered
8,5,11,19,4,15,9,26,False,True,17,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
5,3,18,16,1,10,14,46,False,True,32,upvotes_received,rare,engagement,delivered
8,1,7,3,4,9,38,63,False,True,25,login_streak+quizzes_completed,legendary,streak,delivered
5,3,19,23,2,7,9,73,False,True,64,upvotes_received,legendary,engagement,delivered
8,15,8,17,3,7,10,33,False,True,23,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
8,7,2,5,4,4,12,75,False,True,63,login_streak+quizzes_completed,legendary,streak,delivered
8,6,3,13,8,6,45,52,False,True,7,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
1,2,4,4,0,2,1,5,False,False,4,low_karma_diff,,,missed
1,1,1,2,3,2,11,36,True,False,0,spam,,,missed
2,1,1,3,0,2,6,7,False,False,1,low_karma_diff,,,missed
1,4,3,5,1,4,0,35,False,True,35,posts_created+login_streak,rare,comeback,delivered
2,0,19,27,3,5,21,67,False,True,46,upvotes_received,legendary,engagement,delivered
5,12,14,17,10,12,9,47,False,True,38,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
0,3,0,3,3,1,3,55,False,True,52,posts_created+karma_earned,rare,mystery,delivered
0,9,7,10,2,8,25,30,False,True,5,karma_spent,common,social,delivered
1,1,3,9,2,7,0,43,False,True,43,posts_created+karma_earned,rare,mystery,delivered
5,7,14,6,2,7,20,27,False,True,7,no_reason,common,social,delivered
1,9,9,4,1,5,48,67,False,True,19,posts_created+karma_earned,common,mystery,delivered
5,2,10,5,3,7,18,56,False,True,38,posts_created+karma_earned,rare,mystery,delivered
2,3,12,6,3,10,22,27,False,True,5,no_reason,common,social,delivered
1,9,9,0,2,0,20,64,False,True,44,posts_created+karma_earned,rare,mystery,delivered
4,8,4,6,2,5,22,27,False,True,5,no_reason,common,social,delivered
10,5,10,3,4,8,12,18,False,True,6,login_streak+quizzes_completed,rare,streak,delivered
1,9,4,0,2,6,3,39,False,True,36,posts_created+karma_earned,rare,mystery,delivered
5,5,4,4,3,9,37,54,False,True,17,login_streak+quizzes_completed,common,streak,delivered
3,9,13,13,2,7,22,28,False,True,6,no_reason,common,social,delivered
4,1,1,5,3,3,16,56,False,True,40,posts_created+karma_earned,rare,mystery,delivered
5,7,8,11,1,7,6,72,False,True,66,login_streak+quizzes_completed,common,streak,delivered
9,4,10,5,5,9,4,25,False,True,21,login_streak+quizzes_completed,legendary,streak,delivered
